Pic\Features,s-ASM,s-CON,s-COR,s-VAR,s-IDM,s-SAV,s-SEN,s-SVA,s-ENT,s-DEN,s-DVA,s-DIS,s-CLS,s-CLP,s-MIP,s-MAP,s-MEA,s-IMIN,s-IMAX,s-IMEA,p-ASM,p-CON,p-COR,p-VAR,p-IDM,p-SAV,p-SEN,p-SVA,p-ENT,p-DEN,p-DVA,p-DIS,p-CLS,p-CLP,p-MIP,p-MAP,p-MEA,P-IMIN,P-IMAX,P-IMEA
2015040117594700046-.bmp,7.08E-04,84.68344418,0.957004003,984.782891,0.138944264,71.93960616,5.194146442,8309.404512,7.906874734,2.977250958,5.85E-05,7.16077856,399306.722,8.82E+07,0,0.005718571,35.96980308,0,0,0,0.049536571,2537.914075,0.042683645,1325.535734,0.225954895,61.2243838,2.97569508,6157.138599,4.124984179,2.598590612,7.78E-05,36.60210942,139165.8328,2.87E+07,0,0.190854851,30.6121919,0,0,0
2015040117594700050-.bmp,0.001521009,32.78017736,0.969445312,536.418127,0.21237985,48.24147105,4.820274229,3998.292664,7.129984362,2.518485738,7.48E-05,4.397528691,232677.1601,5.17E+07,0,0.012340245,24.12073552,0,0,0,0.01197636,560.6018421,0.709445228,964.7094045,0.137880297,59.47403169,4.114261494,6362.939932,5.784097204,3.027299052,6.07E-05,17.85413732,294582.8805,5.94E+07,0,0.082916015,29.73701585,0,0,0
2015040117594700064-.bmp,0.001181034,70.97530321,0.967124995,1079.472121,0.157166166,64.23739893,5.105083509,7743.543908,7.643735126,2.891851662,6.14E-05,6.508688706,568795.8056,1.39E+08,0,0.012037037,32.11869947,0,0,0,0.003717143,508.359344,0.744207078,993.6931395,0.099910272,75.41274778,4.55396776,8487.37992,6.524689238,3.193855616,5.44E-05,17.46030256,233070.4647,5.38E+07,0,0.037336985,37.70637389,0,0,0
2015040117594700069-.bmp,0.004864326,10.72567162,0.980686958,277.6794959,0.339378635,28.48230308,4.242633295,1687.553903,6.002880451,1.986967237,9.90E-05,2.446022431,144065.1812,3.62E+07,0,0.016233046,14.24115154,0,0,0,0.00329495,105.8716028,0.94224442,916.5486865,0.153368051,57.69777647,4.936788966,6344.044946,7.198673359,3.076242347,5.62E-05,7.801486698,304468.0859,6.12E+07,0,0.03696531,28.84888824,0,0,0
2015040117594700080-.bmp,0.005827772,13.45433946,0.983442015,406.2794926,0.317749177,28.47207551,4.18194833,2201.673909,5.994305164,2.082546533,9.47E-05,2.708271388,243899.6319,5.69E+07,0,0.021599504,14.23603775,0,0,0,0.001867051,41.38880412,0.980722378,1073.493501,0.209102867,62.79882629,5.047400004,7587.812439,7.339802316,2.620057552,7.20E-05,4.799752217,417030.2744,9.63E+07,0,0.016343897,31.39941315,0,0,0
2015040117594700086-.bmp,0.009625245,4.807563902,0.989599684,231.1258551,0.458975301,24.95746609,4.036657188,1357.376102,5.400970263,1.610763186,1.20E-04,1.577230047,125198.3009,3.16E+07,0,0.027412624,12.47873305,0,0,0,0.030385694,1840.575936,0.145049711,1076.422782,0.182868809,60.77673122,3.25836593,5773.477537,4.583369348,2.749171513,7.06E-05,31.94465636,124595.9312,2.48E+07,0,0.141040689,30.38836561,0,0,0
2015040117594700088-.bmp,0.01279553,4.158480047,0.994006855,346.9363514,0.527593652,27.64481286,4.179228125,1934.220593,5.330399536,1.508142737,1.29E-04,1.340333203,202212.6164,5.08E+07,0,0.053524387,13.82240643,0,0,0,0.002512224,31.01380086,0.983934021,965.2010912,0.238925418,57.36470722,4.920410053,6580.19487,7.103407418,2.472278244,7.84E-05,4.090848331,359085.5443,7.91E+07,0,0.017820814,28.68235361,0,0,0
2015040117594700096-.bmp,0.003529206,13.05425796,0.98637894,479.1939012,0.31625262,38.92091158,4.529095661,3086.518349,6.406515192,2.069172386,9.56E-05,2.68696531,263638.6172,6.50E+07,0,0.010840506,19.46045579,0,0,0,0.005091008,175.8442651,0.906832872,943.7033719,0.140162426,58.18485589,4.840607039,6444.578108,6.811223632,3.203245399,5.46E-05,10.06491588,381072.0348,8.37E+07,0,0.053292906,29.09242795,0,0,0
2015040117594700106-.bmp,0.002203822,70.51248044,0.965557634,1023.630027,0.16953368,60.73132499,5.058520356,7123.468801,7.521700281,2.890337363,6.16E-05,6.397476526,487161.3698,1.19E+08,0,0.02909168,30.36566249,0,0,0,0.037636441,1413.339515,0.260424537,955.5073043,0.205020149,54.97587376,3.277799567,5081.380578,4.560335606,2.724248704,7.30E-05,27.49910668,144570.0269,2.67E+07,0,0.165864632,27.48793688,0,0,0
2015040117594700112-.bmp,0.004632263,13.65258868,0.983147297,405.0563553,0.317392922,32.43517866,4.392340092,2392.973628,6.219266489,2.097426304,9.38E-05,2.740323422,234926.1018,6.25E+07,0,0.023588289,16.21758933,0,0,0,0.002845262,148.1422144,0.923023694,962.2585356,0.132172752,62.07936228,4.989657379,6960.126334,7.155213592,3.198147883,5.36E-05,9.319196661,371339.8197,8.68E+07,0,0.034399452,31.03968114,0,0,0
2015040117594700113-.bmp,0.001285533,36.90126174,0.965036424,527.7100666,0.201183326,52.29199596,4.903656563,4319.593715,7.283086029,2.577013617,7.25E-05,4.68383216,191011.5715,4.14E+07,0,0.012372848,26.14599798,0,0,0,0.054259482,2636.258467,0.019698171,1344.615703,0.235509241,60.13967462,2.893850501,6019.288726,4.020264297,2.543165089,8.00E-05,37.07432512,137153.1645,2.78E+07,0,0.200925926,30.06983731,0,0,0
2015040117594700118-.bmp,0.004643169,13.41160016,0.971491241,235.2189415,0.307156499,27.44664841,4.236132493,1466.192215,6.090773856,2.100007231,9.27E-05,2.781364111,128395.41,3.78E+07,0,0.026793166,13.7233242,0,0,0,0.013140107,1117.937027,0.424071721,970.5522964,0.133717731,66.1509031,3.770177376,6655.627101,5.408147969,2.951667356,6.24E-05,25.5149224,168062.4779,3.45E+07,0,0.084800469,33.07545155,0,0,0
2015040117594700119-.bmp,0.0027249,31.01845657,0.972629553,566.6413981,0.229883629,45.75721505,4.777385951,3914.893529,6.975003851,2.495514277,7.59E-05,4.220406234,212534.6689,4.41E+07,0,0.029479656,22.87860752,0,0,0,0.018598311,360.3139378,0.455436086,330.8279603,0.163109955,34.87334703,3.626777517,1939.346009,5.129907886,2.895171313,6.48E-05,14.34976852,81764.97813,1.84E+07,0,0.105529473,17.43667351,0,0,0
2015040117594700122-.bmp,0.003661484,13.67322314,0.968934209,220.0688051,0.302251163,29.58245631,4.273984703,1507.120732,6.17157845,2.100240514,9.31E-05,2.801261737,101235.4061,2.40E+07,0,0.010710094,14.79122816,0,0,0,0.011260397,371.8834246,0.609463273,476.1183758,0.142088452,45.44275561,3.873698955,3260.57655,5.726951624,2.951321087,6.46E-05,14.60351461,104079.2535,2.05E+07,0,0.081269562,22.7213778,0,0,0
2015040117594700123-.bmp,0.005418039,8.111580595,0.989337817,380.3902306,0.383253895,33.49494653,4.3779758,2361.247327,5.995832304,1.847888137,1.07E-04,2.082361763,196338.2155,4.58E+07,0,0.020024778,16.74747327,0,0,0,0.002404225,14.16155777,0.987168581,551.8313119,0.307237599,49.01770018,4.764527282,4151.507001,6.674035347,2.104492753,9.39E-05,2.793984742,279566.8989,6.71E+07,0,0.007374804,24.50885009,0,0,0
2015040117594700129-.bmp,0.00327821,12.75864306,0.989749515,622.3434123,0.326726904,43.10501109,4.663150427,3954.391657,6.491891123,2.054377132,9.68E-05,2.62251891,356518.2742,8.59E+07,0,0.012314163,21.55250554,0,0,0,0.018202052,966.2029082,0.506702412,979.330663,0.155478072,60.5922144,3.744344535,6182.800052,5.279280653,2.912921379,6.48E-05,23.33610459,238681.6412,4.98E+07,0,0.106921622,30.2961072,0,0,0
2015040117594700132-.bmp,0.005792059,16.34892736,0.993688265,1295.121499,0.327312798,44.92442945,4.467279087,6800.918083,6.295670384,2.12441889,9.56E-05,2.801235655,979117.5874,2.64E+08,0,0.016190662,22.46221472,0,0,0,0.003166487,205.5542743,0.936409793,1616.241596,0.124799257,77.20570879,5.128756341,11454.49918,7.209553893,3.287760967,5.20E-05,10.90366132,723967.3821,1.76E+08,0,0.039951748,38.60285439,0,0,0
2015040117594700134-.bmp,0.004034152,16.4357916,0.988689829,726.5934488,0.323949967,43.80790949,4.682428532,4420.741264,6.526417228,2.143915193,9.41E-05,2.843942358,407065.5529,1.04E+08,0,0.020181273,21.90395475,0,0,0,0.024067786,969.80238,0.274262948,668.1499707,0.169494071,50.01196531,3.417652782,3873.827463,4.87083927,2.788132189,6.83E-05,23.33173579,85442.48717,1.43E+07,0,0.1239241,25.00598266,0,0,0
2015040117594700135-.bmp,0.005871104,14.50107916,0.993908069,1190.187414,0.360413377,55.47511411,4.819513024,7312.2385,6.548972858,2.079531559,9.84E-05,2.60560446,670842.5751,1.82E+08,0,0.029228612,27.73755706,0,0,0,0.011214043,76.84531495,0.862384508,279.2029941,0.201177927,26.74060055,4.130410739,1551.187345,5.974188697,2.899365065,6.24E-05,6.580330595,140362.2657,3.66E+07,0,0.081044601,13.37030027,0,0,0
2015040117594700143-.bmp,0.002354594,22.51553534,0.982765667,653.21749,0.256564038,44.63178469,4.704914621,4184.509378,6.813723911,2.328775818,8.35E-05,3.556289124,342772.5275,7.81E+07,0,0.009017997,22.31589234,0,0,0,0.0031055,12.00573487,0.988175195,507.6504359,0.34951703,48.50769757,4.805811723,3928.450836,6.576923003,2.017712217,9.96E-05,2.485912233,154645.6614,3.10E+07,0,0.01314228,24.25384879,0,0,0
2015040117594700151-.bmp,0.007113435,4.964162754,0.993449795,378.931836,0.470826552,38.18831508,4.402246301,2652.261624,5.737740974,1.620671019,1.21E-04,1.565871153,232965.7543,6.59E+07,0,0.020813772,19.09415754,0,0,0,0.020852817,225.4862187,0.876616235,913.7596805,0.189789672,46.6000163,4.181656408,5228.869759,5.744019316,2.974188273,6.46E-05,10.91430947,407267.6549,8.51E+07,0,0.121804903,23.30000815,0,0,0
2015040117594700161-.bmp,0.00171808,33.05643258,0.982660375,953.204935,0.22129115,55.30358959,4.954556603,6314.78843,7.20952783,2.516300031,7.56E-05,4.332912754,565813.298,1.42E+08,0,0.015486437,27.6517948,0,0,0,0.061009348,1826.444477,0.043957866,955.2112887,0.249655863,49.61660146,2.863013907,4180.298627,3.946567996,2.514976101,8.20E-05,30.53656755,95309.97093,1.65E+07,0,0.216604721,24.80830073,0,0,0
2015040117594700166-.bmp,0.010280319,12.62172992,0.991513425,743.6292019,0.397025848,37.15094875,4.369567785,4036.514015,5.951026,1.974891388,1.05E-04,2.31886085,446460.6553,1.14E+08,0,0.042817553,18.57547437,0,0,0,0.031465483,1107.559139,0.318710199,812.8399519,0.190662112,51.58843571,3.382934099,4467.571054,4.729473262,2.77522668,7.05E-05,24.54772105,142898.5429,2.69E+07,0,0.148591549,25.79421785,0,0,0
2015040117594700173-.bmp,0.002172691,25.17468701,0.977622899,562.5100115,0.239883121,44.70406886,4.748388585,3821.321745,6.884978247,2.39205772,8.01E-05,3.821146322,282914.784,6.90E+07,0,0.013885629,22.35203443,0,0,0,0.025808282,1662.349231,0.227365179,1075.766445,0.172532359,63.41860981,3.340255886,6250.12516,4.7982761,2.748398873,6.92E-05,30.51850548,136249.9534,2.76E+07,0,0.130027387,31.7093049,0,0,0
2015040117594700174-.bmp,9.65E-04,68.0687174,0.973853692,1301.688916,0.161510099,72.92872001,5.249481725,9719.166242,7.799916063,2.863679511,6.29E-05,6.287151148,665910.194,1.77E+08,0,0.010723135,36.46436,0,0,0,0.038950768,1584.293238,0.273795829,1090.804282,0.209554688,58.61991393,3.285399236,5840.832406,4.565069237,2.72072838,7.36E-05,28.93800861,171364.2399,3.34E+07,0,0.17068662,29.30995696,0,0,0
2015040117594700175-.bmp,0.003735723,16.2286711,0.991015967,903.1952139,0.316972473,54.32709311,4.905843665,6039.012082,6.777919302,2.162144404,9.24E-05,2.895911581,439080.8954,1.05E+08,0,0.027702791,27.16354656,0,0,0,0.01307207,543.2713974,0.441507532,486.3730742,0.138630326,46.52420775,3.789983504,3228.434821,5.402778457,2.970433901,6.18E-05,17.78256716,85292.35059,1.70E+07,0,0.084011476,23.26210387,0,0,0
2015040117594700177-.bmp,0.002981114,35.92700183,0.985542277,1242.484832,0.226217421,56.80807903,4.912850563,7627.127063,7.133726337,2.552200565,7.46E-05,4.441692749,685306.9417,1.72E+08,0,0.030451226,28.40403951,0,0,0,0.017088732,287.2906103,0.886197637,1262.234822,0.170369885,57.92428925,4.308961436,7636.252053,5.939608088,3.024843597,6.25E-05,12.41053078,527991.2352,1.11E+08,0,0.10840506,28.96214463,0,0,0
2015040117594700184-.bmp,0.00369701,20.9801252,0.962081521,276.6477678,0.257707492,30.63103808,4.348544892,1776.380394,6.376973614,2.312059681,8.29E-05,3.507720396,131982.6675,3.35E+07,0,0.024576161,15.31551904,0,0,0,0.009838538,335.1692912,0.782425185,770.2391734,0.144168196,55.19097874,4.359250565,5329.651992,6.132268034,3.083954182,5.89E-05,13.76865219,250828.0614,5.46E+07,0,0.079293818,27.59548937,0,0,0
2015040117594700191-.bmp,0.001128834,45.31312598,0.963264857,616.7544542,0.184345242,55.44513563,4.954432451,4971.015798,7.404259401,2.675362982,6.88E-05,5.198995827,219869.1439,4.58E+07,0,0.007798644,27.72256781,0,0,0,8.09E-04,85.88663276,0.898637281,423.6598701,0.132613893,52.75735524,4.811173748,3907.589167,7.556756123,2.983101477,5.82E-05,7.26972483,160381.1872,3.77E+07,0,0.003286385,26.37867762,0,0,0
2015040117594700192-.bmp,8.00E-04,54.90809533,0.97794272,1244.67059,0.168776475,76.13165428,5.229027438,9950.956758,7.79917987,2.762083068,6.61E-05,5.698757825,652232.7601,1.68E+08,0,0.002862546,38.06582714,0,0,0,0.002641418,44.43814554,0.971289857,773.9102061,0.208390197,57.23972353,4.971513662,5783.168441,7.237561607,2.661303187,7.02E-05,4.983952791,248071.4659,5.53E+07,0,0.028475483,28.61986176,0,0,0
2015040117594700193-.bmp,8.46E-04,32.92275691,0.981790352,903.9921514,0.213719802,74.49295123,5.240767472,8378.910803,7.597002361,2.511487144,7.59E-05,4.356070683,316905.1037,7.18E+07,0,0.002777778,37.24647561,0,0,0,0.012220665,62.47752673,0.914548541,365.5731988,0.219467949,26.09974896,4.085966779,1884.421874,5.999904734,2.816288434,6.49E-05,5.86346831,227217.5553,5.79E+07,0,0.087121805,13.04987448,0,0,0
2015040117594700195-.bmp,0.00451402,11.1012976,0.989801663,544.2699991,0.341886591,37.10601852,4.476843041,3230.641791,6.237124414,1.991047523,9.97E-05,2.448539384,313654.294,7.77E+07,0,0.017390454,18.55300926,0,0,0,0.015673947,367.982202,0.65090949,527.0584447,0.15620753,41.28583399,3.861846243,3140.806435,5.441054736,2.953721656,6.31E-05,14.46146648,195611.2561,4.37E+07,0,0.097346114,20.64291699,0,0,0
2015040117594700202-.bmp,0.005005303,7.365427752,0.986944817,282.0882569,0.394520106,31.53247261,4.370864123,1858.740575,5.950599234,1.813242807,1.09E-04,1.996055034,136145.0373,3.37E+07,0,0.015391888,15.76623631,0,0,0,0.009967793,4.186727308,0.996097163,536.3697154,0.565349571,37.20533059,4.51942175,3209.660771,5.567200345,1.461155976,1.33E-04,1.23211072,356995.0159,1.10E+08,0,0.038125978,18.6026653,0,0,0
2015040117594700203-.bmp,0.004186317,15.34642019,0.9794876,374.0766519,0.291355924,29.84179056,4.256764514,2135.553745,6.193875786,2.15379059,9.07E-05,2.96120892,233552.493,6.31E+07,0,0.015062598,14.92089528,0,0,0,0.00479696,97.84207094,0.909691534,541.7104006,0.173200145,49.04377282,4.796330078,4026.835721,7.031741646,3.040908591,5.73E-05,7.443988002,165104.6909,3.88E+07,0,0.054404669,24.52188641,0,0,0
2015040117594700212-.bmp,0.002953465,14.89567358,0.977415246,329.7727651,0.289878725,36.70130086,4.465204033,2343.361326,6.424842912,2.141898036,9.11E-05,2.940724439,167947.9451,4.18E+07,0,0.009516823,18.35065043,0,0,0,0.06108086,2299.260492,0.019731507,1172.770781,0.249579377,55.00729656,2.85920522,5111.246062,3.925832852,2.524091712,8.19E-05,34.29553339,116082.8792,2.18E+07,0,0.216435185,27.50364828,0,0,0
2015040117594700221-.bmp,0.001312332,34.98562207,0.963687291,481.7269675,0.203139425,49.80208659,4.7974816,3917.336719,7.172145758,2.549582462,7.35E-05,4.567110068,232079.5047,5.57E+07,0,0.009220136,24.9010433,0,0,0,9.76E-04,66.25952334,0.912845207,380.1255271,0.147800449,52.93857264,4.770348992,3774.420354,7.454028244,2.857624459,6.21E-05,6.393913015,135062.8719,3.10E+07,0,0.005946792,26.46928632,0,0,0
2015040117594700225-.bmp,0.003452852,28.80358633,0.980476005,737.6458308,0.243277478,44.10219092,4.705886684,4473.848525,6.836844093,2.454171345,7.79E-05,4.010256912,427210.7193,1.04E+08,0,0.035426448,22.05109546,0,0,0,0.032410151,1102.51252,0.422356338,954.318892,0.194933726,54.62149844,3.447883272,5333.501937,4.792327846,2.771588641,7.11E-05,24.32465441,212308.0518,4.08E+07,0,0.152363719,27.31074922,0,0,0
2015040117594700241-.bmp,0.00605114,8.474986959,0.98541329,290.5037238,0.374289433,27.22830595,4.194387086,1684.101326,5.8247688,1.881019433,1.04E-04,2.153390715,159919.7288,3.87E+07,0,0.026062859,13.61415297,0,0,0,0.020464691,546.1904278,0.614582171,708.5692282,0.168340026,48.73718701,3.490252655,4335.371553,5.313628676,2.575983639,7.37E-05,17.38011215,200781.8381,4.04E+07,0,0.116836202,24.36859351,0,0,0
2015040117594700247-.bmp,0.013547866,5.869535733,0.989835859,288.7374167,0.460925528,26.7978808,4.146275962,1662.175333,5.488234489,1.701946813,1.16E-04,1.680699009,152967.9741,4.09E+07,0,0.071276734,13.3989404,0,0,0,0.01663564,395.0065467,0.889475888,1786.970008,0.164796783,68.45138237,4.156865965,10886.65832,5.995235363,2.912446378,6.73E-05,14.55618805,908564.405,2.28E+08,0,0.107720396,34.22569118,0,0,0
2015040117594700250-.bmp,0.007880506,4.766154799,0.991467923,279.3079998,0.463025074,29.32415558,4.209980171,1743.187651,5.564700027,1.607992586,1.21E-04,1.565131064,170995.9538,4.80E+07,0,0.023653495,14.66207779,0,0,0,0.026531744,1134.411336,0.315770274,828.9696382,0.176543608,53.56603091,3.43240792,4694.84737,4.822832661,2.801855222,6.88E-05,25.08469288,147531.3087,2.92E+07,0,0.132130282,26.78301545,0,0,0
2015040117594700253-.bmp,0.021102964,6.060908972,0.995675815,700.815197,0.524031324,33.90297992,4.14837737,3682.536252,5.324733852,1.623517564,1.25E-04,1.514462702,416486.2744,1.01E+08,0,0.067987089,16.95148996,0,0,0,0.032240761,3.213302034,0.996246798,428.0748043,0.594829084,25.75480569,3.873883969,2187.86065,4.819261075,1.373609322,1.38E-04,1.100704225,267721.2499,6.93E+07,0,0.118772822,12.87740284,0,0,0
2015040117594700258-.bmp,0.001923395,26.44358698,0.980889966,691.8770255,0.236621992,48.8528332,4.824691563,4679.541771,6.994895105,2.410404633,7.97E-05,3.892432838,347197.3063,7.99E+07,0,0.011499087,24.4264166,0,0,0,0.01239648,753.8696955,0.607268786,959.7781748,0.133713217,58.90519366,3.847239929,6116.621273,5.536400785,2.933233838,6.26E-05,20.91740676,333347.9535,7.39E+07,0,0.080415363,29.45259683,0,0,0
2015040117594700261-.bmp,0.003817513,15.00913863,0.986361422,550.245727,0.310278203,39.47399257,4.597221423,3402.362935,6.460954638,2.133254805,9.26E-05,2.84569314,319749.1791,8.66E+07,0,0.020112806,19.73699628,0,0,0,0.001793846,20.48664906,0.986902341,782.0729026,0.273515068,59.21791536,5.018517683,6045.37967,7.083934638,2.271672208,8.69E-05,3.329698096,298451.3819,6.93E+07,0,0.008369197,29.60895768,0,0,0
2015040117594700267-.bmp,0.001929325,30.05231481,0.955376906,336.7349942,0.214424209,37.46488002,4.509524375,2402.943128,6.801777537,2.479403361,7.60E-05,4.252856025,170346.339,4.42E+07,0,0.00980699,18.73244001,0,0,0,0.052829331,2246.077973,0.0366365,1165.74791,0.233035554,56.40925274,2.934318975,5276.482209,4.053757713,2.568404655,7.92E-05,34.24321857,118149.3007,2.26E+07,0,0.1976265,28.20462637,0,0,0
2015040117594700269-.bmp,0.007932747,7.062438054,0.992639916,479.7797341,0.417794107,29.60726069,4.257508164,2554.666452,5.744530357,1.781929459,1.11E-04,1.89342397,416636.3333,1.35E+08,0,0.036564293,14.80363035,0,0,0,0.02938841,293.7295383,0.60386547,370.7446792,0.198605099,30.28042514,3.495144482,1906.700439,4.864793039,2.797644467,6.97E-05,12.6015519,155491.9891,3.70E+07,0,0.142328508,15.14021257,0,0,0
2015040117594700276-.bmp,0.003256116,31.55791275,0.977784756,710.2760791,0.235068507,48.41376174,4.810423346,4710.797522,6.97537957,2.498469628,7.62E-05,4.203570031,306620.7603,6.88E+07,0,0.03318988,24.20688087,0,0,0,0.001375735,177.357841,0.917776351,1078.5087,0.116254416,79.0066608,5.251528624,9576.496483,7.567701725,3.299705401,5.02E-05,10.28481677,375839.1979,9.02E+07,0,0.022721049,39.5033304,0,0,0
2015040117594700277-.bmp,0.001473732,24.96147626,0.976748052,536.7609644,0.240316877,52.10163015,4.883496712,4351.634507,7.071270142,2.38255786,8.08E-05,3.791190662,223401.9541,5.24E+07,0,0.006562989,26.05081508,0,0,0,0.006033447,32.66515715,0.953077309,348.0742095,0.235834861,27.97322966,4.212487492,1924.204549,6.261230507,2.519700464,7.49E-05,4.29644301,188857.5873,4.47E+07,0,0.042586072,13.98661483,0,0,0
2015040117594700280-.bmp,8.92E-04,62.96314228,0.98319677,1873.54279,0.169011421,90.38835746,5.426854195,14649.66505,7.962589944,2.826686586,6.43E-05,6.013924752,709614.7055,1.93E+08,0,0.009572248,45.19417873,0,0,0,0.021294654,1343.481527,0.333742855,1008.230483,0.160365676,62.49821335,3.514287419,6168.543924,5.01236838,2.835705405,6.69E-05,27.56902061,162019.574,3.20E+07,0,0.115587507,31.24910668,0,0,0
2015040117594700283-.bmp,0.002755626,33.32566836,0.974828981,661.9848744,0.224872454,45.12558359,4.75746519,4244.198813,6.99314094,2.527322199,7.48E-05,4.360351461,344947.115,8.44E+07,0,0.029505738,22.5627918,0,0,0,0.064011608,2221.385254,0.023161425,1137.027812,0.2553237,53.56603091,2.830007416,4900.870073,3.879010199,2.499741127,8.31E-05,33.55653039,114828.7585,2.11E+07,0,0.222251565,26.78301545,0,0,0
2015040117594700284-.bmp,0.002187643,30.39934468,0.977550003,677.0456357,0.229131401,47.39512585,4.80340345,4491.838015,7.016772628,2.483539369,7.64E-05,4.178889541,408038.4756,1.08E+08,0,0.023428534,23.69756292,0,0,0,0.007852332,230.3068727,0.672958769,352.1067843,0.138891946,38.85695097,4.147678386,2382.853868,5.926348292,3.082519167,5.81E-05,11.60573813,125083.6435,3.25E+07,0,0.063070553,19.42847548,0,0,0
